问题名称：C07_C08
运行次数	迭代次数	个体序号	目标1值	目标2值	是否可行	
82	81	61	3.71401e+11	3.71401e+11	0
82	81	62	1.84843e+11	1.84843e+11	0
82	81	63	2.65117e+11	2.65117e+11	0
82	81	64	3.31865e+11	3.31865e+11	0
82	81	65	2.67932e+11	2.67932e+11	0
82	81	66	3.41646e+11	3.41646e+11	0
82	81	67	1.57417e+11	1.57417e+11	0
82	81	68	3.5886e+11	3.5886e+11	0
82	81	69	2.7426e+11	2.7426e+11	0
82	81	70	1.40587e+11	1.40587e+11	0
82	81	71	2.27614e+11	2.27614e+11	0
82	81	72	3.77734e+11	3.77734e+11	0
82	81	73	3.39665e+11	3.39665e+11	0
82	81	74	1.50423e+11	1.50423e+11	0
82	81	75	2.81084e+11	2.81084e+11	0
82	81	76	1.44511e+11	1.44511e+11	0
82	81	77	3.65339e+11	3.65339e+11	0
82	81	78	3.48867e+11	3.48867e+11	0
82	81	79	4.05666e+11	4.05666e+11	0
82	81	80	3.13234e+11	3.13234e+11	0
82	81	81	2.34671e+11	2.34671e+11	0
82	81	82	1.76679e+11	1.76679e+11	0
82	81	83	2.94995e+11	2.94995e+11	0
82	81	84	3.10861e+11	3.10861e+11	0
82	81	85	2.9396e+11	2.9396e+11	0
82	81	86	2.32969e+11	2.32969e+11	0
82	81	87	2.62229e+11	2.62229e+11	0
82	81	88	2.76025e+11	2.76025e+11	0
82	81	89	1.15167e+11	1.15167e+11	0
82	81	90	4.0281e+11	4.0281e+11	0
82	81	91	1.71722e+11	1.71722e+11	0
82	81	92	2.66888e+11	2.66888e+11	0
82	81	93	2.47286e+11	2.47286e+11	0
82	81	94	2.81864e+11	2.81864e+11	0
82	81	95	3.8459e+11	3.8459e+11	0
82	81	96	4.11918e+11	4.11918e+11	0
82	81	97	2.82722e+11	2.82722e+11	0
82	81	98	1.83345e+11	1.83345e+11	0
82	81	99	2.29332e+11	2.29332e+11	1
83	82	0	1.83644e+11	1.83644e+11	1
83	82	1	1.84435e+11	1.84435e+11	1
83	82	2	2.03186e+11	2.03186e+11	1
83	82	3	2.29332e+11	2.29332e+11	1
83	82	4	2.32616e+11	2.32616e+11	1
83	82	5	2.42992e+11	2.42992e+11	1
83	82	6	2.47844e+11	2.47844e+11	1
83	82	7	2.55382e+11	2.55382e+11	1
83	82	8	2.73934e+11	2.73934e+11	1
83	82	9	2.91552e+11	2.91552e+11	1
83	82	10	3.08257e+11	3.08257e+11	1
83	82	11	3.09195e+11	3.09195e+11	1
83	82	12	3.20533e+11	3.20533e+11	1
83	82	13	3.37719e+11	3.37719e+11	1
83	82	14	3.44682e+11	3.44682e+11	1
83	82	15	3.79184e+11	3.79184e+11	1
83	82	16	3.82747e+11	3.82747e+11	1
83	82	17	3.65596e+11	3.65596e+11	0
83	82	18	3.2465e+11	3.2465e+11	0
83	82	19	2.6952e+11	2.6952e+11	0
83	82	20	4.7722e+11	4.7722e+11	0
83	82	21	1.55061e+11	1.55061e+11	0
83	82	22	2.48958e+11	2.48958e+11	0
83	82	23	1.87305e+11	1.87305e+11	0
83	82	24	4.01901e+11	4.01901e+11	0
83	82	25	3.14403e+11	3.14403e+11	0
83	82	26	3.50052e+11	3.50052e+11	0
83	82	27	1.69297e+11	1.69297e+11	0
83	82	28	4.89798e+11	4.89798e+11	0
83	82	29	1.41337e+11	1.41337e+11	0
83	82	30	2.73618e+11	2.73618e+11	0
83	82	31	2.68694e+11	2.68694e+11	0
83	82	32	3.9428e+11	3.9428e+11	0
83	82	33	3.03169e+11	3.03169e+11	0
83	82	34	2.8012e+11	2.8012e+11	0
83	82	35	2.59473e+11	2.59473e+11	0
83	82	36	2.4769e+11	2.4769e+11	0
83	82	37	2.83252e+11	2.83252e+11	0
83	82	38	3.50918e+11	3.50918e+11	0
83	82	39	1.84693e+11	1.84693e+11	0
83	82	40	3.41251e+11	3.41251e+11	0
83	82	41	3.61727e+11	3.61727e+11	0
83	82	42	1.1684e+11	1.1684e+11	0
83	82	43	3.75845e+11	3.75845e+11	0
83	82	44	1.6929e+11	1.6929e+11	0
83	82	45	2.94552e+11	2.94552e+11	0
83	82	46	2.24223e+11	2.24223e+11	0
83	82	47	2.77248e+11	2.77248e+11	0
83	82	48	2.62055e+11	2.62055e+11	0
83	82	49	3.49832e+11	3.49832e+11	0
83	82	50	3.49308e+11	3.49308e+11	0
83	82	51	1.87767e+11	1.87767e+11	0
83	82	52	2.41987e+11	2.41987e+11	0
83	82	53	3.90759e+11	3.90759e+11	0
83	82	54	4.43316e+11	4.43316e+11	0
83	82	55	2.53696e+11	2.53696e+11	0
83	82	56	2.75097e+11	2.75097e+11	0
83	82	57	1.09984e+11	1.09984e+11	0
83	82	58	2.06523e+11	2.06523e+11	0
83	82	59	3.44214e+11	3.44214e+11	0
83	82	60	3.92686e+11	3.92686e+11	0
83	82	61	2.60386e+11	2.60386e+11	0
83	82	62	3.71401e+11	3.71401e+11	0
83	82	63	1.84843e+11	1.84843e+11	0
83	82	64	2.65117e+11	2.65117e+11	0
83	82	65	3.31865e+11	3.31865e+11	0
83	82	66	2.67932e+11	2.67932e+11	0
83	82	67	3.41646e+11	3.41646e+11	0
83	82	68	1.57417e+11	1.57417e+11	0
83	82	69	3.5886e+11	3.5886e+11	0
83	82	70	2.7426e+11	2.7426e+11	0
83	82	71	1.40587e+11	1.40587e+11	0
83	82	72	2.27614e+11	2.27614e+11	0
83	82	73	3.77734e+11	3.77734e+11	0
83	82	74	3.39665e+11	3.39665e+11	0
83	82	75	1.50423e+11	1.50423e+11	0
83	82	76	2.81084e+11	2.81084e+11	0
83	82	77	1.44511e+11	1.44511e+11	0
83	82	78	3.65339e+11	3.65339e+11	0
83	82	79	3.48867e+11	3.48867e+11	0
83	82	80	4.05666e+11	4.05666e+11	0
83	82	81	3.13234e+11	3.13234e+11	0
83	82	82	2.34671e+11	2.34671e+11	0
83	82	83	1.76679e+11	1.76679e+11	0
83	82	84	2.94995e+11	2.94995e+11	0
83	82	85	3.10861e+11	3.10861e+11	0
83	82	86	2.9396e+11	2.9396e+11	0
83	82	87	2.32969e+11	2.32969e+11	0
83	82	88	2.62229e+11	2.62229e+11	0
83	82	89	2.76025e+11	2.76025e+11	0
83	82	90	1.15167e+11	1.15167e+11	0
83	82	91	4.0281e+11	4.0281e+11	0
83	82	92	1.71722e+11	1.71722e+11	0
83	82	93	1.63609e+11	1.63609e+11	0
83	82	94	2.66888e+11	2.66888e+11	0
83	82	95	2.42187e+11	2.42187e+11	0
83	82	96	1.76171e+11	1.76171e+11	0
83	82	97	2.47286e+11	2.47286e+11	0
83	82	98	4.11918e+11	4.11918e+11	0
83	82	99	2.93322e+11	2.93322e+11	0
84	83	0	1.83644e+11	1.83644e+11	1
84	83	1	1.84435e+11	1.84435e+11	1
84	83	2	2.03186e+11	2.03186e+11	1
84	83	3	2.29332e+11	2.29332e+11	1
84	83	4	2.32616e+11	2.32616e+11	1
84	83	5	2.42992e+11	2.42992e+11	1
84	83	6	2.47844e+11	2.47844e+11	1
84	83	7	2.55382e+11	2.55382e+11	1
84	83	8	2.73934e+11	2.73934e+11	1
84	83	9	2.91552e+11	2.91552e+11	1
84	83	10	3.08257e+11	3.08257e+11	1
84	83	11	3.09195e+11	3.09195e+11	1
84	83	12	3.20533e+11	3.20533e+11	1
84	83	13	3.37719e+11	3.37719e+11	1
84	83	14	3.44682e+11	3.44682e+11	1
84	83	15	3.79184e+11	3.79184e+11	1
84	83	16	3.82747e+11	3.82747e+11	1
84	83	17	3.65596e+11	3.65596e+11	0
84	83	18	3.2465e+11	3.2465e+11	0
84	83	19	2.6952e+11	2.6952e+11	0
84	83	20	4.7722e+11	4.7722e+11	0
84	83	21	1.55061e+11	1.55061e+11	0
84	83	22	2.48958e+11	2.48958e+11	0
84	83	23	1.87305e+11	1.87305e+11	0
84	83	24	4.01901e+11	4.01901e+11	0
84	83	25	3.14403e+11	3.14403e+11	0
84	83	26	3.50052e+11	3.50052e+11	0
84	83	27	1.69297e+11	1.69297e+11	0
84	83	28	4.89798e+11	4.89798e+11	0
84	83	29	1.41337e+11	1.41337e+11	0
84	83	30	2.73618e+11	2.73618e+11	0
84	83	31	2.68694e+11	2.68694e+11	0
84	83	32	3.9428e+11	3.9428e+11	0
84	83	33	3.03169e+11	3.03169e+11	0
84	83	34	2.8012e+11	2.8012e+11	0
84	83	35	2.59473e+11	2.59473e+11	0
84	83	36	2.4769e+11	2.4769e+11	0
84	83	37	2.83252e+11	2.83252e+11	0
84	83	38	3.50918e+11	3.50918e+11	0
84	83	39	1.84693e+11	1.84693e+11	0
84	83	40	3.41251e+11	3.41251e+11	0
84	83	41	3.61727e+11	3.61727e+11	0
84	83	42	1.1684e+11	1.1684e+11	0
84	83	43	3.75845e+11	3.75845e+11	0
84	83	44	1.6929e+11	1.6929e+11	0
84	83	45	2.94552e+11	2.94552e+11	0
84	83	46	2.24223e+11	2.24223e+11	0
84	83	47	2.77248e+11	2.77248e+11	0
84	83	48	2.62055e+11	2.62055e+11	0
84	83	49	3.49832e+11	3.49832e+11	0
84	83	50	3.49308e+11	3.49308e+11	0
84	83	51	1.87767e+11	1.87767e+11	0
84	83	52	2.41987e+11	2.41987e+11	0
84	83	53	3.90759e+11	3.90759e+11	0
84	83	54	4.43316e+11	4.43316e+11	0
84	83	55	2.53696e+11	2.53696e+11	0
84	83	56	2.75097e+11	2.75097e+11	0
84	83	57	1.09984e+11	1.09984e+11	0
84	83	58	2.06523e+11	2.06523e+11	0
84	83	59	3.44214e+11	3.44214e+11	0
84	83	60	3.92686e+11	3.92686e+11	0
84	83	61	2.60386e+11	2.60386e+11	0
84	83	62	3.71401e+11	3.71401e+11	0
84	83	63	1.84843e+11	1.84843e+11	0
84	83	64	2.65117e+11	2.65117e+11	0
84	83	65	3.31865e+11	3.31865e+11	0
84	83	66	2.67932e+11	2.67932e+11	0
84	83	67	3.41646e+11	3.41646e+11	0
84	83	68	1.57417e+11	1.57417e+11	0
84	83	69	3.5886e+11	3.5886e+11	0
84	83	70	2.7426e+11	2.7426e+11	0
84	83	71	1.40587e+11	1.40587e+11	0
84	83	72	2.27614e+11	2.27614e+11	0
84	83	73	3.77734e+11	3.77734e+11	0
84	83	74	3.39665e+11	3.39665e+11	0
84	83	75	1.50423e+11	1.50423e+11	0
84	83	76	2.81084e+11	2.81084e+11	0
84	83	77	1.44511e+11	1.44511e+11	0
84	83	78	3.65339e+11	3.65339e+11	0
84	83	79	3.48867e+11	3.48867e+11	0
84	83	80	4.05666e+11	4.05666e+11	0
84	83	81	3.13234e+11	3.13234e+11	0
84	83	82	2.34671e+11	2.34671e+11	0
84	83	83	1.76679e+11	1.76679e+11	0
84	83	84	2.94995e+11	2.94995e+11	0
84	83	85	3.10861e+11	3.10861e+11	0
84	83	86	2.9396e+11	2.9396e+11	0
84	83	87	2.32969e+11	2.32969e+11	0
84	83	88	2.62229e+11	2.62229e+11	0
84	83	89	2.76025e+11	2.76025e+11	0
84	83	90	1.15167e+11	1.15167e+11	0
84	83	91	4.0281e+11	4.0281e+11	0
84	83	92	4.01844e+11	4.01844e+11	0
84	83	93	3.73532e+11	3.73532e+11	0
84	83	94	1.71722e+11	1.71722e+11	0
84	83	95	2.66888e+11	2.66888e+11	0
84	83	96	2.8061e+11	2.8061e+11	0
84	83	97	2.68538e+11	2.68538e+11	0
84	83	98	2.47286e+11	2.47286e+11	0
84	83	99	1.51772e+11	1.51772e+11	0
85	84	0	1.83644e+11	1.83644e+11	1
85	84	1	1.84435e+11	1.84435e+11	1
85	84	2	2.03186e+11	2.03186e+11	1
85	84	3	2.29332e+11	2.29332e+11	1
85	84	4	2.32616e+11	2.32616e+11	1
85	84	5	2.42992e+11	2.42992e+11	1
85	84	6	2.47844e+11	2.47844e+11	1
85	84	7	2.55382e+11	2.55382e+11	1
85	84	8	2.73934e+11	2.73934e+11	1
85	84	9	2.91552e+11	2.91552e+11	1
85	84	10	3.08257e+11	3.08257e+11	1
85	84	11	3.09195e+11	3.09195e+11	1
85	84	12	3.20533e+11	3.20533e+11	1
85	84	13	3.37719e+11	3.37719e+11	1
85	84	14	3.44682e+11	3.44682e+11	1
85	84	15	3.79184e+11	3.79184e+11	1
85	84	16	3.82747e+11	3.82747e+11	1
85	84	17	3.65596e+11	3.65596e+11	0
85	84	18	3.2465e+11	3.2465e+11	0
85	84	19	2.6952e+11	2.6952e+11	0
85	84	20	4.7722e+11	4.7722e+11	0
85	84	21	1.55061e+11	1.55061e+11	0
85	84	22	2.48958e+11	2.48958e+11	0
85	84	23	1.87305e+11	1.87305e+11	0
85	84	24	4.01901e+11	4.01901e+11	0
85	84	25	3.14403e+11	3.14403e+11	0
85	84	26	3.50052e+11	3.50052e+11	0
85	84	27	1.69297e+11	1.69297e+11	0
85	84	28	4.89798e+11	4.89798e+11	0
85	84	29	1.41337e+11	1.41337e+11	0
85	84	30	2.73618e+11	2.73618e+11	0
85	84	31	2.68694e+11	2.68694e+11	0
85	84	32	3.9428e+11	3.9428e+11	0
85	84	33	3.03169e+11	3.03169e+11	0
85	84	34	2.8012e+11	2.8012e+11	0
85	84	35	2.59473e+11	2.59473e+11	0
85	84	36	2.4769e+11	2.4769e+11	0
85	84	37	2.83252e+11	2.83252e+11	0
85	84	38	3.50918e+11	3.50918e+11	0
85	84	39	1.84693e+11	1.84693e+11	0
85	84	40	3.41251e+11	3.41251e+11	0
85	84	41	3.61727e+11	3.61727e+11	0
85	84	42	1.1684e+11	1.1684e+11	0
85	84	43	3.75845e+11	3.75845e+11	0
85	84	44	1.6929e+11	1.6929e+11	0
85	84	45	2.94552e+11	2.94552e+11	0
85	84	46	2.24223e+11	2.24223e+11	0
85	84	47	2.77248e+11	2.77248e+11	0
85	84	48	2.62055e+11	2.62055e+11	0
85	84	49	3.49832e+11	3.49832e+11	0
85	84	50	3.49308e+11	3.49308e+11	0
85	84	51	1.87767e+11	1.87767e+11	0
85	84	52	2.41987e+11	2.41987e+11	0
85	84	53	3.90759e+11	3.90759e+11	0
85	84	54	4.43316e+11	4.43316e+11	0
85	84	55	2.53696e+11	2.53696e+11	0
85	84	56	2.75097e+11	2.75097e+11	0
85	84	57	1.09984e+11	1.09984e+11	0
85	84	58	2.06523e+11	2.06523e+11	0
85	84	59	3.44214e+11	3.44214e+11	0
85	84	60	3.92686e+11	3.92686e+11	0
85	84	61	2.60386e+11	2.60386e+11	0
85	84	62	2.8061e+11	2.8061e+11	0
85	84	63	3.71401e+11	3.71401e+11	0
85	84	64	1.84843e+11	1.84843e+11	0
85	84	65	2.65117e+11	2.65117e+11	0
85	84	66	3.31865e+11	3.31865e+11	0
85	84	67	2.67932e+11	2.67932e+11	0
85	84	68	3.41646e+11	3.41646e+11	0
85	84	69	1.57417e+11	1.57417e+11	0
85	84	70	3.5886e+11	3.5886e+11	0
85	84	71	2.7426e+11	2.7426e+11	0
85	84	72	1.40587e+11	1.40587e+11	0
85	84	73	2.27614e+11	2.27614e+11	0
85	84	74	3.77734e+11	3.77734e+11	0
85	84	75	3.39665e+11	3.39665e+11	0
85	84	76	1.50423e+11	1.50423e+11	0
85	84	77	2.81084e+11	2.81084e+11	0
85	84	78	1.44511e+11	1.44511e+11	0
85	84	79	3.65339e+11	3.65339e+11	0
85	84	80	3.48867e+11	3.48867e+11	0
85	84	81	4.05666e+11	4.05666e+11	0
85	84	82	3.13234e+11	3.13234e+11	0
85	84	83	2.34671e+11	2.34671e+11	0
85	84	84	1.76679e+11	1.76679e+11	0
85	84	85	2.94995e+11	2.94995e+11	0
85	84	86	3.10861e+11	3.10861e+11	0
85	84	87	2.9396e+11	2.9396e+11	0
85	84	88	2.32969e+11	2.32969e+11	0
85	84	89	2.62229e+11	2.62229e+11	0
85	84	90	2.76025e+11	2.76025e+11	0
85	84	91	1.15167e+11	1.15167e+11	0
85	84	92	4.0281e+11	4.0281e+11	0
85	84	93	1.71722e+11	1.71722e+11	0
85	84	94	1.73814e+11	1.73814e+11	0
85	84	95	2.1055e+11	2.1055e+11	0
85	84	96	2.66888e+11	2.66888e+11	0
85	84	97	3.45149e+11	3.45149e+11	0
85	84	98	2.33298e+11	2.33298e+11	0
85	84	99	2.47286e+11	2.47286e+11	0
86	85	0	1.83644e+11	1.83644e+11	1
86	85	1	1.84435e+11	1.84435e+11	1
86	85	2	2.03186e+11	2.03186e+11	1
86	85	3	2.29332e+11	2.29332e+11	1
86	85	4	2.32616e+11	2.32616e+11	1
86	85	5	2.42992e+11	2.42992e+11	1
86	85	6	2.47844e+11	2.47844e+11	1
86	85	7	2.55382e+11	2.55382e+11	1
86	85	8	2.73934e+11	2.73934e+11	1
86	85	9	2.91552e+11	2.91552e+11	1
86	85	10	3.08257e+11	3.08257e+11	1
86	85	11	3.09195e+11	3.09195e+11	1
86	85	12	3.20533e+11	3.20533e+11	1
86	85	13	3.37719e+11	3.37719e+11	1
86	85	14	3.44682e+11	3.44682e+11	1
86	85	15	3.79184e+11	3.79184e+11	1
86	85	16	3.82747e+11	3.82747e+11	1
86	85	17	3.65596e+11	3.65596e+11	0
86	85	18	3.2465e+11	3.2465e+11	0
86	85	19	2.6952e+11	2.6952e+11	0
86	85	20	4.7722e+11	4.7722e+11	0
86	85	21	1.55061e+11	1.55061e+11	0
86	85	22	2.48958e+11	2.48958e+11	0
86	85	23	1.87305e+11	1.87305e+11	0
86	85	24	4.01901e+11	4.01901e+11	0
86	85	25	3.14403e+11	3.14403e+11	0
86	85	26	3.50052e+11	3.50052e+11	0
86	85	27	1.69297e+11	1.69297e+11	0
86	85	28	4.89798e+11	4.89798e+11	0
86	85	29	1.41337e+11	1.41337e+11	0
86	85	30	2.73618e+11	2.73618e+11	0
86	85	31	2.68694e+11	2.68694e+11	0
86	85	32	3.9428e+11	3.9428e+11	0
86	85	33	3.03169e+11	3.03169e+11	0
86	85	34	2.8012e+11	2.8012e+11	0
86	85	35	2.59473e+11	2.59473e+11	0
86	85	36	2.4769e+11	2.4769e+11	0
86	85	37	2.83252e+11	2.83252e+11	0
86	85	38	3.50918e+11	3.50918e+11	0
86	85	39	1.84693e+11	1.84693e+11	0
86	85	40	3.41251e+11	3.41251e+11	0
86	85	41	3.61727e+11	3.61727e+11	0
86	85	42	1.1684e+11	1.1684e+11	0
86	85	43	3.75845e+11	3.75845e+11	0
86	85	44	1.6929e+11	1.6929e+11	0
86	85	45	2.94552e+11	2.94552e+11	0
86	85	46	2.24223e+11	2.24223e+11	0
86	85	47	2.77248e+11	2.77248e+11	0
86	85	48	2.62055e+11	2.62055e+11	0
86	85	49	3.49832e+11	3.49832e+11	0
86	85	50	3.49308e+11	3.49308e+11	0
86	85	51	1.87767e+11	1.87767e+11	0
86	85	52	2.41987e+11	2.41987e+11	0
86	85	53	3.90759e+11	3.90759e+11	0
86	85	54	4.43316e+11	4.43316e+11	0
86	85	55	2.53696e+11	2.53696e+11	0
86	85	56	2.75097e+11	2.75097e+11	0
86	85	57	1.09984e+11	1.09984e+11	0
86	85	58	2.06523e+11	2.06523e+11	0
86	85	59	3.44214e+11	3.44214e+11	0
86	85	60	3.92686e+11	3.92686e+11	0
86	85	61	2.60386e+11	2.60386e+11	0
86	85	62	2.8061e+11	2.8061e+11	0
86	85	63	3.71401e+11	3.71401e+11	0
86	85	64	1.84843e+11	1.84843e+11	0
86	85	65	2.65117e+11	2.65117e+11	0
86	85	66	3.31865e+11	3.31865e+11	0
86	85	67	2.67932e+11	2.67932e+11	0
86	85	68	3.41646e+11	3.41646e+11	0
86	85	69	1.57417e+11	1.57417e+11	0
86	85	70	3.45149e+11	3.45149e+11	0
86	85	71	3.5886e+11	3.5886e+11	0
86	85	72	2.7426e+11	2.7426e+11	0
86	85	73	1.40587e+11	1.40587e+11	0
86	85	74	2.27614e+11	2.27614e+11	0
86	85	75	3.77734e+11	3.77734e+11	0
86	85	76	3.39665e+11	3.39665e+11	0
86	85	77	1.50423e+11	1.50423e+11	0
86	85	78	2.81084e+11	2.81084e+11	0
86	85	79	1.44511e+11	1.44511e+11	0
86	85	80	3.65339e+11	3.65339e+11	0
86	85	81	3.48867e+11	3.48867e+11	0
86	85	82	4.05666e+11	4.05666e+11	0
86	85	83	3.13234e+11	3.13234e+11	0
86	85	84	2.34671e+11	2.34671e+11	0
86	85	85	1.76679e+11	1.76679e+11	0
86	85	86	2.94995e+11	2.94995e+11	0
86	85	87	3.10861e+11	3.10861e+11	0
86	85	88	2.9396e+11	2.9396e+11	0
86	85	89	2.32969e+11	2.32969e+11	0
86	85	90	2.62229e+11	2.62229e+11	0
86	85	91	2.76025e+11	2.76025e+11	0
86	85	92	1.15167e+11	1.15167e+11	0
86	85	93	4.0281e+11	4.0281e+11	0
86	85	94	4.03172e+11	4.03172e+11	0
86	85	95	3.97557e+11	3.97557e+11	0
86	85	96	4.7157e+11	4.7157e+11	0
86	85	97	1.71722e+11	1.71722e+11	0
86	85	98	2.16964e+11	2.16964e+11	0
86	85	99	2.66888e+11	2.66888e+11	0
87	86	0	1.83644e+11	1.83644e+11	1
87	86	1	1.84435e+11	1.84435e+11	1
87	86	2	2.03186e+11	2.03186e+11	1
87	86	3	2.29332e+11	2.29332e+11	1
87	86	4	2.32616e+11	2.32616e+11	1
87	86	5	2.42992e+11	2.42992e+11	1
87	86	6	2.47844e+11	2.47844e+11	1
87	86	7	2.55382e+11	2.55382e+11	1
87	86	8	2.73934e+11	2.73934e+11	1
87	86	9	2.91552e+11	2.91552e+11	1
87	86	10	3.08257e+11	3.08257e+11	1
87	86	11	3.09195e+11	3.09195e+11	1
87	86	12	3.20533e+11	3.20533e+11	1
87	86	13	3.37719e+11	3.37719e+11	1
87	86	14	3.44682e+11	3.44682e+11	1
87	86	15	3.79184e+11	3.79184e+11	1
87	86	16	3.82747e+11	3.82747e+11	1
87	86	17	3.65596e+11	3.65596e+11	0
87	86	18	3.2465e+11	3.2465e+11	0
87	86	19	2.6952e+11	2.6952e+11	0
87	86	20	4.7722e+11	4.7722e+11	0
87	86	21	1.55061e+11	1.55061e+11	0
87	86	22	2.48958e+11	2.48958e+11	0
87	86	23	1.87305e+11	1.87305e+11	0
87	86	24	4.01901e+11	4.01901e+11	0
87	86	25	3.14403e+11	3.14403e+11	0
87	86	26	3.97557e+11	3.97557e+11	0
87	86	27	3.50052e+11	3.50052e+11	0
87	86	28	1.69297e+11	1.69297e+11	0
87	86	29	4.89798e+11	4.89798e+11	0
87	86	30	1.41337e+11	1.41337e+11	0
87	86	31	2.73618e+11	2.73618e+11	0
87	86	32	2.68694e+11	2.68694e+11	0
87	86	33	3.9428e+11	3.9428e+11	0
87	86	34	3.03169e+11	3.03169e+11	0
87	86	35	2.8012e+11	2.8012e+11	0
87	86	36	2.59473e+11	2.59473e+11	0
87	86	37	2.4769e+11	2.4769e+11	0
87	86	38	2.83252e+11	2.83252e+11	0
87	86	39	3.50918e+11	3.50918e+11	0
87	86	40	1.84693e+11	1.84693e+11	0
87	86	41	3.41251e+11	3.41251e+11	0
87	86	42	3.61727e+11	3.61727e+11	0
87	86	43	1.1684e+11	1.1684e+11	0
87	86	44	3.75845e+11	3.75845e+11	0
87	86	45	1.6929e+11	1.6929e+11	0
87	86	46	2.94552e+11	2.94552e+11	0
87	86	47	2.24223e+11	2.24223e+11	0
87	86	48	2.77248e+11	2.77248e+11	0
87	86	49	2.62055e+11	2.62055e+11	0
87	86	50	3.49832e+11	3.49832e+11	0
87	86	51	3.49308e+11	3.49308e+11	0
87	86	52	1.87767e+11	1.87767e+11	0
87	86	53	2.41987e+11	2.41987e+11	0
87	86	54	3.90759e+11	3.90759e+11	0
87	86	55	4.43316e+11	4.43316e+11	0
87	86	56	2.53696e+11	2.53696e+11	0
87	86	57	2.75097e+11	2.75097e+11	0
87	86	58	1.09984e+11	1.09984e+11	0
87	86	59	2.06523e+11	2.06523e+11	0
87	86	60	3.44214e+11	3.44214e+11	0
87	86	61	3.92686e+11	3.92686e+11	0
87	86	62	2.60386e+11	2.60386e+11	0
87	86	63	2.8061e+11	2.8061e+11	0
87	86	64	3.71401e+11	3.71401e+11	0
87	86	65	1.84843e+11	1.84843e+11	0
87	86	66	2.65117e+11	2.65117e+11	0
87	86	67	3.31865e+11	3.31865e+11	0
87	86	68	2.67932e+11	2.67932e+11	0
87	86	69	3.41646e+11	3.41646e+11	0
87	86	70	1.57417e+11	1.57417e+11	0
87	86	71	3.45149e+11	3.45149e+11	0
87	86	72	3.5886e+11	3.5886e+11	0
87	86	73	2.7426e+11	2.7426e+11	0
87	86	74	1.40587e+11	1.40587e+11	0
87	86	75	2.27614e+11	2.27614e+11	0
87	86	76	3.77734e+11	3.77734e+11	0
87	86	77	3.39665e+11	3.39665e+11	0
87	86	78	1.50423e+11	1.50423e+11	0
87	86	79	2.81084e+11	2.81084e+11	0
87	86	80	1.44511e+11	1.44511e+11	0
87	86	81	3.65339e+11	3.65339e+11	0
87	86	82	3.48867e+11	3.48867e+11	0
87	86	83	4.05666e+11	4.05666e+11	0
87	86	84	3.13234e+11	3.13234e+11	0
87	86	85	2.34671e+11	2.34671e+11	0
87	86	86	1.76679e+11	1.76679e+11	0
87	86	87	2.94995e+11	2.94995e+11	0
87	86	88	3.10861e+11	3.10861e+11	0
87	86	89	2.9396e+11	2.9396e+11	0
87	86	90	2.32969e+11	2.32969e+11	0
87	86	91	2.62229e+11	2.62229e+11	0
87	86	92	2.76025e+11	2.76025e+11	0
87	86	93	1.15167e+11	1.15167e+11	0
87	86	94	4.0281e+11	4.0281e+11	0
87	86	95	1.71722e+11	1.71722e+11	0
87	86	96	3.70693e+11	3.70693e+11	0
87	86	97	4.36323e+11	4.36323e+11	0
87	86	98	2.14358e+11	2.14358e+11	0
87	86	99	1.44955e+11	1.44955e+11	0
88	87	0	1.83644e+11	1.83644e+11	1
88	87	1	1.84435e+11	1.84435e+11	1
88	87	2	2.03186e+11	2.03186e+11	1
88	87	3	2.29332e+11	2.29332e+11	1
88	87	4	2.32616e+11	2.32616e+11	1
88	87	5	2.42992e+11	2.42992e+11	1
88	87	6	2.47844e+11	2.47844e+11	1
88	87	7	2.55382e+11	2.55382e+11	1
88	87	8	2.73934e+11	2.73934e+11	1
88	87	9	2.91552e+11	2.91552e+11	1
88	87	10	3.08257e+11	3.08257e+11	1
88	87	11	3.09195e+11	3.09195e+11	1
88	87	12	3.20533e+11	3.20533e+11	1
88	87	13	3.37719e+11	3.37719e+11	1
88	87	14	3.44682e+11	3.44682e+11	1
88	87	15	3.79184e+11	3.79184e+11	1
88	87	16	3.82747e+11	3.82747e+11	1
88	87	17	3.65596e+11	3.65596e+11	0
88	87	18	3.2465e+11	3.2465e+11	0
88	87	19	2.6952e+11	2.6952e+11	0
88	87	20	4.7722e+11	4.7722e+11	0
88	87	21	1.55061e+11	1.55061e+11	0
88	87	22	2.48958e+11	2.48958e+11	0
88	87	23	1.87305e+11	1.87305e+11	0
88	87	24	4.01901e+11	4.01901e+11	0
88	87	25	3.14403e+11	3.14403e+11	0
88	87	26	3.97557e+11	3.97557e+11	0
88	87	27	3.50052e+11	3.50052e+11	0
88	87	28	1.69297e+11	1.69297e+11	0
88	87	29	4.89798e+11	4.89798e+11	0
88	87	30	1.41337e+11	1.41337e+11	0
88	87	31	2.73618e+11	2.73618e+11	0
88	87	32	2.68694e+11	2.68694e+11	0
88	87	33	3.9428e+11	3.9428e+11	0
88	87	34	3.03169e+11	3.03169e+11	0
88	87	35	2.8012e+11	2.8012e+11	0
88	87	36	2.59473e+11	2.59473e+11	0
88	87	37	2.4769e+11	2.4769e+11	0
88	87	38	2.83252e+11	2.83252e+11	0
88	87	39	3.50918e+11	3.50918e+11	0
88	87	40	1.84693e+11	1.84693e+11	0
88	87	41	1.44955e+11	1.44955e+11	0
